bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,44,0,56,0,16,41,30,6,17,23,9,23,20,7,20,0,20,6,34,19,37,40,77,150,25,2,4,49,89,58,47,2
0,28,20,71,29,17,98,46,17,18,26,16,8,67,0,19,20,2,10,22,40,40,48,167,36,11,8,4,3,58,12,48,19
0,48,24,68,17,18,51,24,14,8,23,11,3,15,10,10,9,40,10,28,38,9,17,78,71,15,0,3,35,441,1,41,21
0,6,40,36,28,18,79,43,5,7,2,18,27,49,8,7,10,2,30,8,0,31,28,1,46,2,0,13,36,295,24,49,38
0,10,25,30,26,14,55,35,8,6,8,34,34,35,5,12,6,8,26,37,32,30,43,84,56,22,11,15,26,577,34,17,10
0,37,3,15,29,20,37,34,20,14,1,17,22,57,2,12,12,0,35,34,25,6,24,174,187,14,13,14,67,79,17,9,6
0,35,28,2,19,6,99,82,18,10,9,27,31,36,6,5,11,32,35,17,38,28,32,47,197,23,22,5,19,521,2,74,21
0,51,23,52,7,12,5,11,2,8,14,13,29,28,10,8,18,24,15,2,22,37,47,193,5,17,11,12,45,291,6,16,11
0,30,27,66,29,7,16,62,13,14,23,2,18,35,0,3,16,30,39,19,3,4,39,65,82,5,10,12,12,262,31,1,9
0,7,15,35,27,16,96,47,8,2,17,32,23,45,4,8,17,40,33,29,33,16,7,195,94,10,20,15,38,201,47,41,5
0,50,12,59,15,4,39,67,0,11,9,2,27,19,8,7,20,39,33,12,1,32,14,67,35,17,7,4,32,383,25,52,19
0,19,8,49,13,9,58,49,3,3,9,4,3,36,9,15,1,39,22,7,3,19,49,8,64,3,1,14,7,149,29,1,34
0,48,37,40,0,12,60,33,5,5,16,10,8,36,0,15,17,19,32,30,10,2,42,25,37,7,5,14,39,430,1,95,2
0,8,11,35,18,15,32,41,18,20,23,24,32,67,9,20,15,4,15,15,33,5,21,8,52,9,22,1,40,223,3,70,32
0,33,7,27,25,12,24,89,2,3,7,29,1,65,2,14,12,34,7,38,2,26,25,47,54,5,11,3,18,108,58,60,19
0,32,10,32,29,16,45,51,15,15,6,23,17,38,0,7,17,20,25,9,9,17,39,156,129,1,13,2,6,284,25,52,8
0,43,36,42,3,9,83,69,18,16,26,35,15,69,7,1,10,20,35,6,32,30,49,136,90,23,18,17,24,161,21,37,20
0,13,7,16,28,5,15,18,10,3,15,8,32,8,4,14,10,29,24,40,3,6,15,94,22,12,19,15,1,69,33,4,40
0,35,19,2,19,13,12,73,0,9,18,25,3,16,5,7,11,27,11,10,20,1,35,154,55,15,22,13,21,53,50,48,15
0,40,5,50,21,10,11,48,17,20,2,29,32,1,4,20,4,4,36,30,39,20,47,179,141,21,4,1,33,593,69,60,26
0,7,10,44,10,14,34,18,11,1,23,14,9,77,6,3,2,32,10,0,33,15,39,119,93,3,13,18,68,152,30,47,12
0,38,1,66,19,0,15,84,4,12,30,8,13,23,3,6,6,22,2,0,36,15,32,79,155,5,4,5,48,364,56,82,32
0,4,18,73,25,11,78,29,14,15,3,5,20,66,9,3,11,30,24,7,29,35,13,189,129,21,12,1,36,301,5,65,17
0,33,16,79,24,2,20,62,12,3,20,12,29,56,4,5,2,15,24,18,38,1,1,132,49,4,25,14,15,285,39,58,36
0,57,25,58,3,9,6,13,11,2,2,26,15,35,0,10,5,24,39,31,16,26,25,173,9,13,15,11,54,228,62,21,39
0,42,16,16,29,10,12,44,20,19,27,0,3,47,1,17,15,23,31,37,15,22,11,176,98,9,15,1,41,554,39,52,29
0,38,5,53,7,14,8,58,4,4,28,23,25,55,0,7,8,39,37,36,9,35,24,23,67,21,18,16,23,237,53,25,23
0,24,19,3,9,2,68,86,10,4,14,20,14,57,1,4,2,3,22,15,40,1,16,28,169,24,9,17,67,492,61,72,29
0,12,1,37,26,1,62,96,5,5,7,15,25,46,8,13,20,24,10,14,22,25,0,84,174,12,16,20,38,522,45,54,30
0,8,23,33,29,18,24,40,18,8,14,11,26,78,2,9,6,35,32,12,4,10,36,126,14,8,0,7,68,457,34,13,33
0,34,20,60,2,20,65,55,19,17,8,7,5,0,6,3,14,26,2,38,18,36,12,1,0,18,19,17,59,177,36,93,11
0,30,35,22,13,17,4,53,8,6,0,1,10,30,0,3,2,6,30,6,30,39,3,51,143,17,17,18,29,597,27,77,5
0,58,2,63,11,12,59,33,2,12,11,8,33,45,3,18,3,11,17,25,14,24,34,1,69,9,8,9,5,408,53,1,32
0,47,33,73,11,8,75,36,3,0,19,25,21,34,3,18,4,30,22,35,21,3,20,153,187,20,16,8,55,54,42,47,19
0,39,24,51,12,16,63,44,1,1,29,20,8,80,1,20,10,37,18,32,26,1,49,21,92,2,4,7,63,473,36,83,22
0,33,28,0,6,10,13,70,6,11,13,31,24,58,3,14,7,29,23,13,5,4,48,35,13,15,21,16,4,279,16,88,2
0,25,40,54,23,20,21,87,2,20,5,12,27,77,6,6,3,25,6,22,40,30,30,28,125,17,15,15,31,80,41,91,23
0,30,17,26,9,7,76,6,1,19,8,20,20,26,7,5,14,38,35,27,26,22,12,185,47,15,7,4,66,54,3,85,39
0,28,3,30,0,0,100,35,15,2,22,16,29,51,0,20,17,27,3,3,10,14,1,157,84,5,23,18,8,520,0,62,15
0,55,36,76,11,19,93,73,8,1,17,20,15,30,4,5,4,26,34,15,3,4,48,8,127,12,11,20,50,377,45,65,11
0,54,14,66,23,18,48,56,6,15,22,34,0,38,10,5,16,0,1,19,5,30,30,107,174,18,6,16,25,185,27,18,19
0,6,11,69,0,5,88,7,4,0,1,0,33,36,5,12,14,6,40,29,33,25,48,65,25,0,11,0,14,525,39,57,0
0,11,16,13,8,0,19,87,8,19,12,27,5,73,3,19,19,23,3,3,19,17,26,81,138,14,0,20,70,587,20,55,40
0,56,20,78,30,8,88,34,1,9,18,26,13,24,3,9,0,37,10,26,0,23,14,184,115,7,20,3,62,542,23,52,32
0,5,18,61,7,2,4,31,12,5,20,21,4,7,8,10,9,38,8,25,16,18,16,60,188,22,14,0,52,343,54,81,14
0,60,34,42,8,17,61,89,11,1,13,7,2,11,4,3,15,0,18,38,9,21,21,62,141,15,5,14,43,433,39,13,20
0,6,27,74,6,1,92,100,17,3,16,3,34,48,9,9,2,21,8,2,39,3,49,141,145,18,11,13,0,312,41,39,38
0,2,17,18,16,19,23,97,1,13,1,34,31,47,5,16,17,34,40,6,37,36,4,2,103,12,17,2,0,533,36,69,22
0,32,7,32,5,16,76,75,10,11,20,5,12,17,4,16,4,24,14,31,14,10,50,80,48,23,12,1,38,59,4,1,21
0,23,16,49,25,7,99,2,0,2,5,6,35,51,2,20,6,19,21,3,40,0,47,187,123,0,4,8,28,361,13,16,27
0,53,17,63,13,9,89,38,20,15,30,23,35,65,5,1,2,11,0,4,0,10,24,183,64,15,3,17,55,74,0,58,7
0,25,34,46,9,19,80,98,12,5,8,15,31,27,9,12,5,22,14,40,7,2,23,61,91,4,19,15,54,594,70,27,10
0,29,6,71,24,3,58,85,2,15,9,17,12,43,6,6,19,26,32,17,8,30,11,171,142,19,17,5,2,4,40,17,17
0,20,35,23,12,13,63,19,14,8,1,17,33,14,2,5,20,27,15,24,13,24,18,154,46,17,18,20,14,271,62,24,12
0,37,25,36,29,10,53,33,4,6,0,33,10,64,8,1,17,37,9,15,12,5,48,170,181,16,18,0,51,114,54,42,28
0,15,27,77,3,13,75,49,13,15,30,34,7,53,2,10,14,35,36,31,10,24,24,86,152,20,0,2,61,211,10,25,39
0,6,15,8,30,1,91,78,6,7,18,8,16,66,1,1,8,39,19,12,34,31,42,102,137,16,2,10,27,557,5,26,38
0,7,34,11,6,18,75,6,20,2,23,17,7,42,3,15,9,19,9,25,7,6,12,46,61,12,22,2,15,89,20,90,28
0,13,8,4,11,18,54,98,16,8,8,12,21,55,5,1,11,10,9,8,2,36,8,117,117,10,0,1,63,438,59,89,40
0,59,38,25,2,14,82,78,11,16,10,23,16,54,7,14,6,19,37,39,34,23,49,156,104,17,10,3,59,260,57,100,1
0,54,9,39,6,13,32,25,0,18,22,6,35,0,10,20,17,34,18,29,18,14,2,3,0,10,9,4,9,191,41,46,20
0,7,35,47,7,6,37,29,13,19,5,19,16,49,5,10,0,20,23,6,33,39,21,91,112,18,3,20,1,452,64,5,21
0,27,30,34,19,11,61,97,16,19,22,16,26,77,0,4,19,32,27,16,26,11,5,31,193,7,0,2,54,226,66,46,12
0,12,9,14,12,13,17,17,9,11,8,6,24,1,8,0,19,26,19,30,25,30,48,32,64,2,13,0,37,243,67,83,4
0,50,37,48,17,5,57,1,10,20,9,0,16,10,9,13,12,15,6,19,25,27,25,43,4,12,24,8,41,109,27,56,4
0,55,28,63,5,17,19,56,7,1,18,7,16,72,0,1,7,25,23,18,32,32,17,166,109,18,16,19,69,373,55,26,27
0,23,37,52,14,15,83,49,3,13,4,0,10,43,0,6,4,14,34,40,39,29,16,197,41,13,19,20,54,145,48,65,33
0,57,8,11,18,14,65,2,7,10,30,29,15,49,0,10,20,11,16,21,22,14,46,59,125,8,7,11,48,514,48,28,35
0,18,18,57,4,15,79,97,15,6,11,22,14,49,7,11,2,27,21,22,36,20,13,171,143,1,22,3,24,454,60,91,14
0,32,26,43,3,2,7,57,15,20,16,19,23,20,5,12,5,35,35,24,22,14,9,150,132,20,12,4,19,280,54,61,7
0,28,20,10,5,14,26,88,17,19,24,12,20,20,3,4,3,38,13,27,2,35,16,35,48,22,7,14,20,9,64,14,9
0,22,18,2,19,15,63,4,15,20,26,6,12,39,8,15,2,16,37,31,11,24,15,165,75,25,2,16,49,234,4,3,40
0,58,9,78,18,2,4,38,6,16,4,32,22,22,0,10,14,4,25,34,20,0,16,182,186,22,16,12,67,564,31,94,3
0,15,7,60,9,14,42,35,5,15,2,21,23,55,7,0,12,2,16,23,39,3,5,50,165,11,19,12,45,134,4,26,29
0,51,10,34,2,5,59,19,2,19,3,23,21,48,1,12,17,13,4,34,29,37,33,166,62,1,0,3,21,481,18,13,17
0,60,33,39,22,9,0,94,11,10,28,3,27,19,7,17,9,3,23,14,32,23,5,122,14,16,5,10,29,317,10,91,27
0,11,5,30,22,13,14,92,17,10,12,6,29,59,5,2,10,19,36,38,20,10,12,47,148,11,15,8,21,335,61,42,4
0,6,27,1,15,2,67,33,10,1,8,1,3,0,7,20,18,20,11,38,20,14,35,59,118,3,9,15,39,471,3,18,17
0,47,29,45,7,17,9,98,13,18,26,10,23,40,1,13,6,14,24,6,34,25,49,26,197,17,9,16,32,20,64,1,37
0,32,32,73,12,14,10,60,4,20,2,9,2,31,9,2,19,33,24,8,30,37,27,196,24,14,16,10,53,145,50,30,3
0,8,24,13,30,9,65,96,16,0,28,0,23,35,8,20,14,14,37,7,11,10,32,154,58,5,17,3,64,120,31,19,17
0,32,8,34,16,5,47,66,18,20,10,15,8,28,7,14,6,15,4,12,32,32,22,150,66,12,13,14,35,583,62,26,20
0,12,35,24,4,15,41,97,4,1,11,30,11,35,0,6,7,20,10,9,9,33,34,154,34,5,21,7,30,506,61,2,13
0,60,11,31,8,19,34,29,20,6,27,0,21,4,0,18,0,29,13,31,36,24,38,164,192,19,19,5,11,441,43,34,33
0,36,5,1,29,11,88,40,12,6,20,33,30,64,9,3,6,13,31,1,9,38,7,108,120,12,6,20,70,485,54,65,34
0,40,25,13,0,7,3,86,4,4,15,17,18,33,4,17,20,2,19,9,14,34,38,93,48,21,5,3,20,36,21,19,33
0,13,32,26,12,13,26,50,3,14,21,17,20,78,8,0,7,4,24,17,8,34,7,22,66,23,4,12,35,148,16,83,7
0,13,7,38,21,13,30,90,19,4,21,22,6,8,0,5,17,3,13,1,4,15,42,172,153,9,13,11,22,169,41,37,4
0,1,13,18,7,10,66,44,7,1,23,35,1,3,5,10,20,21,37,6,9,33,40,181,13,18,3,13,52,556,39,11,0
0,30,25,72,29,9,89,55,15,13,16,9,26,34,1,5,19,6,21,35,3,21,25,158,5,5,22,16,60,202,45,49,40
0,32,28,54,5,8,53,2,11,13,7,34,10,38,3,16,11,0,37,16,10,19,25,186,48,14,25,5,24,80,31,25,35
0,3,21,8,21,4,32,90,1,3,3,8,13,4,3,13,11,4,23,21,7,30,31,109,52,18,22,14,18,59,25,2,14
0,3,0,2,21,7,27,100,3,14,1,10,29,76,2,12,17,16,40,2,27,23,29,155,149,11,25,11,19,259,63,94,22
0,20,16,30,7,6,52,31,10,6,22,0,2,24,1,14,11,40,19,28,26,1,20,8,136,8,18,17,28,193,63,13,19
0,38,12,9,23,14,10,21,14,2,5,33,18,74,0,19,9,18,24,5,23,29,5,109,122,21,21,0,0,538,65,62,14
0,1,24,31,23,12,56,35,16,18,2,5,15,63,7,0,7,28,13,18,24,9,22,0,81,17,17,4,63,416,8,32,6
0,39,18,39,6,8,90,28,17,7,5,25,9,22,10,16,1,17,26,6,15,9,35,72,146,24,14,16,14,124,49,97,20
0,52,39,2,6,12,86,60,16,19,16,16,32,77,10,5,13,22,5,4,32,17,39,172,169,18,5,7,30,63,6,72,19
0,48,31,24,29,6,45,73,7,4,29,5,33,2,7,2,2,16,2,24,10,27,31,76,197,19,12,15,26,93,46,32,36
0,40,13,12,15,9,31,57,0,14,3,6,11,54,4,13,0,27,36,16,6,2,39,102,199,18,10,5,45,204,0,52,26
0,22,32,71,27,10,95,54,4,18,2,32,22,19,3,13,9,0,23,30,18,9,3,152,67,16,22,8,27,550,0,99,6
0,54,27,25,9,14,41,32,4,20,18,1,30,77,3,3,18,36,36,17,33,30,6,21,87,13,14,11,20,264,11,76,23
0,7,0,15,3,19,95,95,9,12,17,31,5,35,0,5,5,33,15,1,32,21,47,162,55,8,5,19,39,214,30,33,12
0,2,12,26,9,15,64,78,19,7,10,29,13,79,6,0,17,16,29,3,20,1,17,181,44,4,25,2,53,42,55,31,34
0,15,7,61,22,3,15,80,8,12,25,14,15,50,9,10,18,14,9,15,11,9,26,46,137,0,6,0,10,353,20,20,24
0,12,5,53,29,3,38,2,4,6,5,35,35,42,0,11,20,3,38,12,7,17,29,159,178,21,0,4,22,59,47,10,38
0,60,16,46,16,11,78,25,12,3,2,28,18,36,7,20,10,35,23,28,2,4,3,38,165,16,5,17,8,496,47,74,3
0,6,9,80,17,4,53,1,3,16,6,17,24,36,2,16,3,29,25,33,23,37,31,162,110,4,18,5,9,294,2,7,29
0,3,1,3,23,13,17,74,10,11,0,12,15,13,7,7,12,36,19,21,26,8,10,68,104,9,23,9,41,50,20,65,18
0,26,19,52,21,1,6,13,13,17,18,6,28,76,4,19,6,5,29,14,39,39,1,52,10,4,11,0,27,593,60,81,7
0,8,11,21,1,10,28,71,13,11,16,24,27,34,9,18,4,35,37,16,2,28,45,131,195,21,18,6,51,572,46,47,17
0,37,35,22,15,6,44,53,9,10,10,26,28,25,7,9,14,23,26,12,12,21,8,152,85,10,19,8,1,456,9,56,38
0,42,20,52,19,18,33,22,11,4,8,4,20,72,4,1,20,2,20,22,18,18,46,187,50,20,6,19,58,68,28,44,28
0,60,27,16,10,3,65,37,5,6,28,24,19,68,3,19,0,3,40,23,12,18,28,25,107,20,24,10,62,466,16,52,23
0,30,38,60,25,1,88,58,13,13,9,15,23,17,5,10,12,38,31,37,6,27,4,145,71,13,20,4,39,19,34,39,1
0,54,27,6,6,2,14,19,4,20,4,4,21,58,1,9,19,14,18,35,32,26,44,74,29,7,19,16,48,335,48,71,32
0,60,24,7,29,2,54,58,0,19,4,31,4,38,0,4,10,29,0,9,22,14,24,1,30,14,21,18,46,286,60,91,24
0,42,31,32,23,17,33,17,11,10,24,30,26,72,9,6,13,28,14,31,21,9,46,82,149,22,6,18,22,396,16,27,11
0,46,22,50,12,10,80,45,7,10,23,14,20,65,2,0,19,2,27,20,7,17,27,135,106,19,7,6,11,567,6,14,21
0,8,31,44,25,8,25,5,20,10,1,35,4,78,7,1,19,27,14,40,16,28,25,169,122,2,22,14,37,46,2,43,38
0,2,30,4,1,18,89,97,5,16,15,16,26,8,4,2,10,39,13,28,36,10,27,182,147,3,11,15,56,130,21,42,25
0,45,4,41,24,0,9,28,13,4,9,8,10,80,0,16,19,33,9,16,34,39,15,59,198,10,17,5,30,217,42,55,30
0,45,13,38,11,7,75,39,10,16,27,18,18,67,2,6,18,34,18,12,40,32,16,88,28,6,16,14,59,167,36,42,10
0,47,22,73,10,12,39,13,5,19,11,8,17,27,1,6,11,27,31,16,23,28,11,189,117,0,22,12,13,215,22,11,33
0,31,12,43,20,13,95,60,4,0,1,11,9,12,0,5,6,40,33,6,17,19,33,41,127,22,23,9,54,564,64,13,10
0,2,24,56,18,4,58,87,20,8,6,7,20,40,0,18,4,18,25,8,3,8,0,16,66,0,10,14,34,522,3,45,38
0,0,4,64,11,18,11,59,9,15,9,32,22,59,1,2,1,19,23,12,38,5,41,183,10,10,10,1,49,335,34,65,33
0,26,37,6,20,20,70,63,20,12,8,22,28,37,6,18,0,21,3,39,5,24,39,157,3,20,9,2,11,351,46,65,37
0,12,33,14,7,1,18,31,5,15,6,34,2,79,6,8,3,13,28,22,40,20,4,73,153,3,11,0,10,390,52,18,17
0,4,37,63,25,7,61,59,3,18,26,23,10,50,9,2,15,38,10,21,0,9,34,140,163,4,15,10,50,396,28,0,7
0,51,22,74,13,1,0,4,18,5,28,6,3,29,1,14,13,15,11,11,35,14,20,21,75,14,7,0,36,55,38,44,31
0,27,24,43,6,11,5,40,2,1,22,4,16,80,6,15,8,10,9,7,1,36,34,108,153,7,22,13,12,219,34,97,22
0,1,24,66,24,15,77,88,16,16,20,24,29,36,9,4,15,12,36,22,9,9,10,142,49,0,21,0,57,544,11,65,16
0,3,17,13,5,6,41,96,9,1,27,27,20,46,2,14,15,21,38,18,23,24,44,145,40,4,11,15,35,499,54,40,24
0,30,1,6,28,5,76,27,13,3,27,24,14,2,8,11,18,20,3,29,25,9,33,38,133,16,24,12,42,206,45,39,1
0,22,1,46,5,12,36,55,8,11,13,10,19,48,6,17,20,27,13,28,7,12,33,112,195,17,0,14,39,484,5,36,7
0,13,37,29,19,14,84,40,20,5,1,17,7,11,3,14,8,17,24,13,23,10,27,153,156,25,4,10,6,531,52,3,39
0,50,30,55,19,6,92,88,10,0,14,15,29,15,1,4,10,39,12,17,26,21,17,22,57,3,17,8,50,45,49,23,31
0,47,8,79,29,9,54,57,9,12,13,5,6,1,10,12,1,36,34,31,5,12,49,28,184,9,12,12,25,103,34,64,38
0,58,8,13,9,7,30,73,8,16,28,31,22,57,9,15,15,32,32,14,7,4,34,115,85,14,2,18,26,61,48,15,39
0,43,37,70,14,13,58,81,20,20,9,14,17,8,3,17,19,0,18,3,26,2,26,120,23,17,25,20,5,12,47,27,38
0,37,18,48,12,16,0,83,7,15,1,30,10,11,7,17,16,11,32,36,32,8,27,186,186,20,1,13,30,408,24,26,27
0,23,1,68,30,13,24,78,2,20,0,10,16,44,8,7,9,39,34,16,11,39,41,39,187,12,20,15,14,53,64,86,24
0,26,37,17,1,2,80,11,7,0,22,19,14,62,4,13,7,39,28,5,39,5,34,138,154,19,12,17,42,494,28,76,3
0,26,9,52,2,7,39,32,17,2,3,26,16,76,9,12,7,26,30,39,37,40,24,156,157,11,3,3,8,36,23,13,40
0,35,5,6,25,20,85,2,10,2,23,34,7,15,1,16,8,19,31,14,6,34,42,156,47,23,11,6,49,253,11,99,32
0,7,17,18,27,19,35,77,20,5,23,4,19,62,5,2,0,33,7,34,22,23,16,187,84,24,23,8,57,3,31,82,12
0,11,2,71,0,18,89,62,13,14,16,34,24,7,0,5,12,39,10,36,5,31,3,56,114,0,3,15,1,445,65,57,36
0,49,10,52,12,1,56,28,5,3,9,12,6,27,2,5,16,6,34,35,40,13,4,191,4,4,2,0,60,443,62,36,1
0,6,29,33,0,4,88,3,10,7,27,22,2,39,7,19,1,19,34,28,30,8,21,79,69,7,13,15,55,136,55,80,17
0,21,29,3,20,11,60,10,17,18,18,18,14,35,8,5,3,35,0,1,22,5,45,6,42,20,13,20,24,104,21,72,1
0,23,18,39,22,9,100,85,10,18,17,16,0,52,3,12,16,3,37,23,20,17,14,141,106,1,23,16,69,110,21,21,20
0,35,12,30,6,12,68,9,17,5,24,33,8,8,4,13,3,17,38,36,23,24,47,75,73,16,22,1,20,518,53,95,23
0,31,19,16,11,10,63,41,12,17,4,14,20,26,8,5,14,37,30,15,40,37,21,101,84,7,9,14,11,333,65,43,24
0,49,14,26,1,20,39,49,6,5,29,29,6,27,10,6,2,14,5,6,31,18,16,15,43,22,10,14,7,34,14,14,22
0,56,19,44,17,5,56,45,5,16,6,17,16,47,9,9,10,2,23,13,0,18,17,178,189,6,4,7,41,511,28,12,10
0,17,25,8,0,9,31,22,13,12,21,7,25,57,3,12,17,30,40,30,16,10,22,134,111,6,5,5,41,109,60,73,9
0,19,0,17,0,8,97,4,7,1,26,12,14,44,3,3,13,22,31,11,18,21,9,186,13,13,9,13,67,593,26,15,6
0,34,39,43,22,0,100,70,19,8,19,12,30,66,3,9,1,18,34,11,12,29,22,100,118,9,3,13,68,380,7,10,35
0,9,25,68,14,17,26,54,13,8,24,17,1,48,7,9,9,18,7,32,39,2,4,31,39,19,0,16,26,9,35,98,38
0,28,28,36,2,13,14,54,5,4,10,31,32,36,2,19,12,5,23,18,1,2,2,135,108,20,12,18,32,69,60,0,32
0,14,24,52,18,16,15,89,18,4,22,1,0,33,4,6,20,40,10,20,12,29,46,46,129,10,20,1,61,421,70,98,26
0,60,34,67,25,12,48,11,18,1,30,26,0,32,9,7,2,3,32,17,37,6,29,162,185,25,8,13,19,464,67,51,11
0,56,19,61,5,0,45,7,2,5,2,4,24,19,1,18,14,11,2,40,36,21,3,26,5,20,7,0,42,402,12,53,9
0,32,31,7,19,15,77,68,4,3,24,15,35,52,8,2,5,30,17,10,2,24,35,49,25,17,5,12,47,129,16,84,22
0,3,40,58,26,15,12,72,0,19,24,19,33,72,5,3,8,8,22,14,10,28,48,139,172,12,24,13,63,411,22,93,39
0,38,24,34,2,15,1,97,1,19,17,15,15,12,8,9,1,4,38,8,8,15,13,45,63,23,11,11,1,134,42,21,5
0,20,3,74,4,0,5,54,18,5,27,3,19,34,0,8,15,40,11,7,2,27,28,116,32,14,20,15,26,383,62,59,25
0,47,14,70,25,2,87,44,9,16,2,29,35,11,10,19,19,19,29,34,17,4,9,126,106,21,15,8,36,62,12,81,2
0,60,4,63,27,6,43,34,3,20,18,23,24,11,7,12,2,22,33,20,28,27,21,18,43,6,14,15,14,344,40,8,4
0,49,26,62,12,4,47,29,6,11,3,13,31,38,6,14,10,17,27,24,34,20,39,99,135,16,12,2,45,413,3,60,33
0,59,36,67,0,20,5,40,14,11,19,25,12,55,10,1,2,19,15,31,9,21,27,55,161,22,10,4,23,538,45,14,24
0,52,36,17,17,20,38,64,0,3,21,3,6,43,0,13,9,34,12,24,33,18,50,41,48,1,0,6,9,283,21,73,0
0,5,1,10,24,13,40,4,4,10,17,34,22,22,4,15,10,36,8,24,27,38,31,93,94,2,21,3,31,467,19,73,4
0,53,23,44,1,10,59,39,13,4,0,10,7,13,9,1,14,7,35,23,6,8,36,174,83,1,6,2,44,278,3,14,23
0,57,21,76,24,0,65,78,0,20,2,14,16,38,6,0,16,34,14,28,2,40,15,172,5,19,1,3,3,298,44,86,32
0,49,6,73,5,13,17,38,2,6,7,17,3,58,3,3,1,16,0,31,16,20,35,171,191,2,25,3,43,250,18,40,30
0,3,11,41,4,16,29,18,14,0,9,18,8,54,7,19,12,24,31,5,24,18,22,170,57,3,25,18,42,582,64,72,39
0,44,22,37,2,12,97,3,2,10,30,1,7,34,10,20,11,37,40,8,25,36,0,31,193,10,2,19,56,391,14,58,3
0,45,35,50,26,19,12,63,10,8,13,3,23,60,7,13,15,7,8,37,31,2,46,164,75,15,9,12,51,145,10,61,5
0,50,26,43,9,7,45,67,2,20,4,29,24,38,1,6,13,32,2,0,27,8,25,46,113,15,5,19,14,168,70,81,22
0,10,26,79,0,17,41,96,8,17,29,26,8,11,4,17,9,10,5,36,29,15,4,63,93,25,3,20,48,579,69,18,24
0,31,23,11,0,17,73,55,11,2,29,14,13,21,5,10,10,1,9,22,37,2,11,161,182,12,1,15,68,518,34,48,11
0,57,27,26,17,14,27,41,4,15,3,22,8,67,8,13,6,25,24,18,2,18,44,182,184,6,7,6,18,204,40,56,12
0,22,3,32,21,11,95,46,10,4,15,34,29,19,4,3,14,27,35,39,18,36,14,81,83,0,10,3,59,93,70,82,20
0,44,25,41,26,12,82,47,16,2,30,6,12,75,3,20,0,3,11,5,11,34,33,152,21,20,4,0,49,578,18,22,12
0,27,27,69,22,14,83,29,19,13,13,12,4,38,0,2,6,40,6,18,26,32,14,159,150,19,7,13,21,497,47,37,0
0,15,17,37,1,5,42,32,0,18,21,13,5,1,4,17,0,0,15,22,38,14,46,6,138,3,2,14,69,530,52,54,4
0,40,36,6,13,12,63,77,8,14,23,20,32,9,2,0,6,11,26,12,35,13,15,161,113,4,19,14,26,561,54,28,5
0,45,31,50,4,0,12,100,5,9,4,16,30,53,10,0,2,25,31,3,5,23,28,146,40,18,11,1,63,257,6,96,33
0,0,36,76,13,20,40,20,0,9,19,5,3,42,10,13,20,22,29,25,4,16,33,88,104,17,15,14,55,339,6,30,10
0,55,5,25,25,5,39,94,7,5,29,28,2,34,0,11,10,12,30,30,40,3,31,68,102,8,0,5,56,148,23,3,21
0,36,8,12,23,1,39,40,8,11,14,32,13,63,6,10,16,37,36,14,9,29,45,55,121,11,3,9,31,215,45,43,12
0,51,10,58,3,17,87,5,18,4,1,24,16,78,9,2,1,2,37,21,26,19,38,175,132,4,25,15,65,388,20,46,6
0,57,7,35,2,12,70,38,7,0,17,11,5,56,9,19,11,15,35,36,14,29,13,29,165,10,0,12,64,328,57,75,32
0,7,4,4,24,12,32,65,15,14,26,3,14,74,1,12,12,8,26,34,14,16,47,74,55,17,7,11,2,173,32,28,24
0,3,38,72,3,1,17,43,19,6,12,27,25,68,7,17,11,30,38,30,23,27,27,113,49,17,3,13,23,51,38,70,32
0,6,34,66,22,12,90,83,14,4,3,35,7,32,3,14,2,36,14,6,19,11,4,135,29,17,22,2,45,8,6,83,40
0,6,14,76,7,14,74,10,5,9,24,14,34,70,5,14,19,15,14,32,32,14,1,18,15,10,22,3,45,288,58,81,0
0,41,24,53,8,8,33,30,7,9,13,33,30,49,7,16,4,13,39,25,6,8,0,6,142,10,13,1,6,150,55,3,16
0,33,1,9,8,6,31,81,11,7,19,28,1,20,6,16,8,19,5,2,7,34,10,34,34,0,7,18,32,405,15,22,23
0,8,30,77,20,3,23,97,10,2,19,20,12,62,5,8,16,9,13,36,39,10,31,146,139,21,7,17,45,587,55,2,1
0,52,6,25,9,3,13,91,20,0,27,14,12,27,4,10,8,19,17,29,0,1,37,157,186,16,17,5,16,520,59,64,31
0,36,6,12,3,14,6,44,13,0,5,35,26,22,4,12,1,24,31,32,39,12,27,134,53,13,8,18,69,441,28,45,2
0,35,1,1,3,10,25,33,13,18,21,13,25,17,4,4,0,35,23,7,6,14,25,21,189,14,5,12,46,427,18,84,10
0,28,15,8,24,2,93,86,15,10,3,11,26,60,6,5,12,21,40,32,23,32,42,45,34,17,9,18,49,455,53,48,9
0,58,9,19,7,3,48,50,8,3,16,15,27,18,5,9,11,13,8,19,1,12,31,76,59,20,11,1,33,406,51,87,23
0,31,26,72,26,2,61,76,15,17,25,32,25,22,8,14,16,18,12,22,19,34,31,171,106,10,19,6,66,344,1,4,6
0,23,40,38,2,9,94,29,14,13,2,4,34,42,10,16,19,38,36,6,9,40,41,119,111,9,19,8,42,426,35,76,34
0,2,23,76,4,15,80,48,11,20,10,11,11,15,7,18,18,12,39,30,28,24,5,174,51,3,13,0,67,16,58,36,36
