bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,53,10,94,26,25,156,0,49,33,30,18,11,50,9,35,47,45,90,42,46,84,7,362,221,8,32,22,3,114,26,114,44
0,19,87,31,1,42,158,17,24,40,30,49,54,78,48,31,7,84,16,53,26,34,32,44,320,53,19,18,97,76,88,64,0
0,90,24,41,34,5,54,160,20,51,13,21,57,56,15,12,49,79,10,59,19,61,80,218,56,56,32,25,38,71,101,162,17
0,62,10,10,30,27,157,75,33,13,19,51,17,103,16,59,18,41,43,58,32,14,10,242,55,45,18,17,68,175,4,78,56
0,42,38,19,13,14,127,63,58,28,18,21,38,56,1,56,3,1,5,33,35,42,75,340,264,36,31,26,5,29,91,112,22
0,49,48,23,38,53,19,123,35,51,17,0,49,41,36,5,31,1,87,85,45,71,69,253,52,28,3,59,59,125,31,51,59
0,62,66,75,40,55,127,9,44,42,39,24,9,28,55,60,7,39,5,18,45,87,50,381,80,54,3,39,86,32,120,110,12
0,62,41,9,14,13,184,51,49,16,23,59,32,17,29,59,32,33,76,2,3,42,85,154,181,15,32,48,25,117,93,65,4
0,21,78,106,46,22,9,84,52,33,37,11,17,50,21,30,57,9,10,73,58,85,44,184,267,57,53,47,67,106,61,148,58
0,41,72,9,39,4,88,150,50,6,31,23,1,43,44,60,42,28,77,26,61,69,27,403,256,31,35,22,80,67,84,129,5
0,54,4,27,27,46,177,184,49,46,25,14,12,37,21,12,48,31,20,33,67,82,24,419,114,4,38,25,54,192,142,13,7
0,3,88,77,50,57,177,19,11,13,43,13,39,108,51,17,41,6,9,68,9,72,19,221,130,54,14,8,117,144,6,140,58
0,3,65,31,22,28,51,93,16,38,43,38,51,25,48,31,49,22,2,75,8,75,13,376,309,19,33,1,3,85,132,44,26
0,16,72,45,19,6,110,158,54,33,0,23,53,113,22,29,28,15,57,84,89,67,48,364,132,37,27,11,32,19,95,114,3
0,68,31,52,52,18,127,174,46,28,36,30,21,47,10,4,24,32,25,87,20,33,55,104,90,20,8,57,29,109,89,120,25
0,69,65,62,24,24,119,141,1,27,2,34,5,11,19,9,25,80,31,36,82,73,40,14,266,34,51,54,53,4,15,52,38
0,36,18,82,1,13,88,83,0,41,37,43,5,88,31,23,6,7,14,59,37,40,52,384,338,50,14,57,97,143,2,165,24
0,40,43,19,53,5,107,187,53,9,5,31,0,18,31,42,29,76,57,33,61,3,51,17,60,30,25,35,36,199,139,166,2
0,32,8,18,54,10,190,156,56,36,0,52,23,74,43,57,9,30,33,47,87,1,6,275,42,0,13,9,73,0,108,76,15
0,86,26,93,50,58,193,80,2,26,34,41,4,48,30,33,18,12,4,71,65,70,63,249,171,3,17,1,35,176,142,88,55
0,79,62,81,30,0,133,171,40,26,30,0,15,4,36,2,26,78,69,17,61,59,44,234,102,37,14,32,32,125,64,176,26
0,52,34,62,1,1,133,118,40,39,11,35,49,47,20,14,60,51,31,30,44,44,70,211,28,26,10,26,88,183,36,58,12
0,73,42,96,28,6,94,135,56,48,32,10,19,28,48,2,27,44,81,9,84,12,80,43,231,19,6,56,41,63,123,131,58
0,4,50,80,8,34,39,124,31,0,34,44,47,48,31,22,45,42,70,3,25,37,2,157,30,3,24,59,51,76,17,118,16
0,38,3,10,32,32,62,131,13,1,0,22,18,24,55,57,58,86,47,15,17,45,45,9,215,44,46,29,52,181,0,135,43
0,82,21,117,36,58,13,10,42,6,29,20,32,23,12,28,25,83,82,82,2,3,81,218,413,18,46,1,21,139,127,186,14
0,6,85,61,39,53,13,115,5,12,21,36,21,91,31,50,8,11,82,19,26,27,80,228,356,20,6,20,99,140,29,14,59
0,9,67,74,16,11,156,18,33,23,4,20,7,7,49,21,45,25,21,35,65,29,5,190,338,54,26,24,43,9,11,74,57
0,31,54,54,49,13,32,146,12,26,41,55,58,53,56,52,17,83,36,56,70,40,35,333,29,42,55,8,55,141,135,63,49
0,69,65,34,50,3,90,192,46,1,25,11,13,98,45,7,19,55,82,86,76,70,45,97,313,15,28,53,78,68,118,118,56
0,23,45,32,13,24,121,70,42,19,26,25,5,16,26,5,31,30,19,79,90,76,0,134,61,45,10,57,115,33,32,23,1
0,42,34,83,42,57,23,0,20,32,36,59,2,66,4,33,18,8,18,26,40,60,2,236,329,46,1,0,54,152,23,130,2
0,38,90,85,20,58,38,11,41,26,27,54,33,50,21,1,26,53,35,83,21,67,75,288,0,36,28,7,51,46,33,187,30
0,89,84,20,10,45,132,48,28,18,7,17,31,55,20,23,51,1,17,51,8,22,63,11,331,52,30,32,52,33,127,27,11
0,0,18,112,18,5,71,22,41,3,39,0,24,65,13,19,7,30,82,78,59,4,22,128,74,18,24,30,115,59,116,4,16
0,15,1,28,8,47,43,149,48,34,10,23,55,49,50,46,46,23,54,15,31,64,48,126,162,12,10,39,65,199,90,151,36
0,96,66,74,7,18,107,138,56,39,5,47,22,3,18,57,44,48,36,87,86,7,19,399,244,40,5,13,57,141,96,129,15
0,41,72,89,24,3,72,36,22,28,19,58,29,24,31,45,18,1,31,27,24,25,39,403,44,54,46,16,26,87,10,179,56
0,71,48,5,55,13,145,148,23,20,4,58,14,107,10,41,23,77,82,68,41,86,62,182,284,2,36,57,37,10,104,206,13
0,2,78,75,28,48,25,99,51,11,0,19,13,33,3,43,51,57,48,90,42,53,60,22,196,14,48,56,89,86,44,15,18
0,74,6,101,9,51,185,81,23,49,39,7,13,71,35,23,54,69,84,46,44,60,65,97,14,12,17,24,28,170,111,122,7
0,70,11,90,11,18,135,174,42,13,42,19,11,116,19,8,43,74,83,0,84,68,28,98,333,14,52,34,28,62,14,198,17
0,62,74,112,32,7,167,157,22,16,21,11,22,82,12,53,23,41,45,33,81,47,35,211,111,40,48,0,64,152,126,92,31
0,71,24,36,6,22,41,81,32,57,45,12,32,39,11,3,42,38,21,65,2,58,44,154,292,14,15,19,76,107,77,6,31
0,58,0,13,35,59,193,45,56,48,4,33,56,88,36,10,37,9,19,71,35,32,54,100,136,4,35,41,13,166,20,209,14
0,83,41,93,55,46,181,92,19,3,18,8,29,13,14,15,55,35,29,7,88,63,68,314,185,52,11,14,0,39,139,193,10
0,52,88,8,9,58,75,112,4,51,32,60,32,98,52,1,25,15,47,29,48,86,32,342,25,47,32,9,45,29,120,2,39
0,97,65,116,57,60,18,86,18,47,8,34,5,105,28,0,12,45,3,21,25,69,77,107,244,48,59,53,15,157,49,49,43
0,14,55,16,43,0,137,118,5,39,40,54,39,115,40,31,3,32,71,54,13,1,49,219,87,43,28,26,107,101,59,1,11
0,50,70,37,30,41,122,71,38,6,20,55,32,21,41,33,9,44,43,17,47,63,5,334,19,30,30,59,21,21,66,44,27
0,34,27,103,49,5,37,160,32,25,0,57,24,111,41,22,34,51,42,67,12,17,18,222,295,1,48,29,84,42,23,40,32
0,89,14,36,16,18,163,21,16,50,35,21,40,102,12,48,33,89,18,22,26,36,53,243,196,7,52,16,98,17,93,37,57
0,50,10,98,48,11,97,88,41,3,37,2,44,66,40,48,36,81,17,49,38,85,36,241,188,13,29,14,17,192,90,112,51
0,87,24,100,4,7,98,124,53,46,22,2,50,20,29,47,21,39,11,56,54,35,3,401,59,26,15,32,78,17,116,133,1
0,44,86,45,56,21,77,46,0,5,25,0,1,60,43,19,60,31,77,70,60,79,73,106,309,10,7,33,21,5,115,38,60
0,51,43,66,39,40,50,62,51,35,45,16,9,116,53,1,10,64,38,83,63,69,23,59,178,31,27,36,78,50,128,32,3
0,36,24,2,22,1,7,21,15,49,22,14,58,74,56,9,29,76,23,89,14,19,17,144,32,9,23,19,76,4,49,39,1
0,11,76,32,47,40,95,96,0,51,2,20,48,41,10,42,58,70,45,6,71,37,31,105,65,37,46,37,117,2,92,87,17
0,72,28,2,52,8,146,28,57,32,12,59,58,103,9,55,1,85,48,50,19,43,28,174,209,60,20,31,49,57,5,73,34
0,82,30,23,52,8,2,125,49,18,15,36,2,3,0,10,47,77,65,73,38,90,79,220,402,6,33,25,111,187,97,139,53
0,83,0,51,27,22,68,17,31,38,27,22,25,95,40,14,1,56,11,9,21,77,72,400,328,12,31,28,93,123,144,99,37
0,89,56,99,34,27,71,15,14,44,3,57,23,79,21,50,45,78,6,62,88,77,26,407,89,40,38,37,109,99,12,153,48
0,7,77,111,9,56,86,68,19,4,32,6,60,8,10,46,1,81,82,60,62,26,46,420,217,10,10,16,60,118,135,46,7
0,85,60,87,6,44,191,172,22,60,45,53,32,43,60,21,55,69,75,28,39,76,65,270,141,37,28,27,64,70,79,29,16
0,70,23,12,0,8,74,17,40,7,19,43,20,52,17,60,10,3,37,39,40,20,12,102,322,5,1,49,44,35,141,182,41
0,51,62,95,11,1,188,104,25,53,33,38,35,19,23,20,44,58,17,21,79,48,21,373,414,5,54,48,92,35,145,38,51
0,27,29,1,17,23,15,91,0,33,26,40,59,73,10,23,38,37,11,17,87,26,90,341,316,36,23,29,68,130,129,167,49
0,63,79,73,4,60,37,57,7,13,13,33,51,119,54,35,42,18,76,77,39,13,71,119,310,59,12,41,72,145,58,129,28
0,69,29,77,21,5,62,30,30,58,44,18,26,54,49,42,59,30,64,61,58,25,6,201,222,45,30,18,106,108,130,44,18
0,61,47,92,53,36,78,38,35,42,24,7,33,55,47,14,47,40,39,2,35,26,77,411,196,45,5,53,2,170,17,87,56
0,57,66,110,47,56,90,167,37,32,12,45,22,12,8,36,51,12,32,33,7,42,65,416,51,10,38,39,116,79,108,47,52
0,2,80,12,16,20,174,30,35,49,9,8,42,80,16,30,10,59,75,86,5,81,90,316,396,43,50,18,74,171,100,109,47
0,100,61,91,57,13,113,43,2,52,39,7,25,53,13,55,3,56,39,79,42,23,7,267,227,38,56,7,22,56,97,171,6
0,62,25,87,28,1,119,129,18,38,18,43,39,14,4,11,46,24,2,40,75,12,68,282,219,3,5,1,23,110,13,24,55
0,98,9,76,48,27,59,63,35,35,43,10,30,108,0,13,50,79,28,33,3,29,57,193,122,14,42,48,60,36,6,110,60
0,43,2,45,57,9,21,95,20,40,24,10,27,28,42,51,47,10,78,83,70,16,41,239,311,58,20,19,14,63,44,60,26
0,68,1,64,44,23,30,146,49,60,0,34,9,24,36,50,8,77,26,16,0,4,7,88,21,32,6,6,100,173,149,96,39
0,7,80,98,54,42,2,88,50,59,10,41,39,4,31,54,59,15,13,63,61,63,78,6,144,49,19,52,65,161,128,22,20
0,89,58,104,6,9,58,24,8,52,10,26,6,40,50,7,21,30,4,74,48,68,77,413,106,31,33,5,68,8,95,176,58
0,92,84,23,0,39,81,133,45,5,21,50,32,60,54,49,31,52,47,8,27,47,38,187,178,43,32,38,71,64,40,49,3
0,71,82,64,20,25,17,199,0,0,43,16,54,39,27,20,14,18,33,26,86,29,71,93,351,8,54,12,40,157,107,168,37
0,60,5,60,14,57,54,116,51,59,2,26,10,43,15,52,27,24,27,16,42,20,28,119,361,45,60,56,19,156,52,86,1
0,51,16,90,60,27,187,47,25,43,10,38,3,47,14,45,46,18,81,0,10,20,12,44,135,37,4,31,93,88,81,2,29
0,58,52,49,32,6,43,139,42,23,33,24,49,23,49,59,2,41,2,77,38,46,26,250,401,7,41,55,1,123,141,115,30
0,34,90,78,8,55,136,189,8,3,8,27,46,56,6,26,53,54,16,34,90,51,52,231,418,55,21,12,63,98,81,187,42
0,27,64,28,52,51,38,134,46,11,43,13,25,11,37,44,18,0,54,41,51,12,31,409,341,58,12,44,73,93,95,17,16
0,51,1,91,36,27,180,48,5,35,9,47,21,4,17,42,39,70,39,2,30,85,49,402,0,45,53,31,100,46,36,198,47
0,66,15,58,1,0,115,60,17,29,40,58,44,5,53,23,34,66,19,90,85,64,48,276,275,36,27,10,14,195,128,74,45
0,0,52,6,26,20,90,40,8,7,8,29,52,86,15,38,56,78,32,20,10,64,54,343,324,7,48,27,59,109,85,66,21
0,50,20,83,58,43,92,35,22,49,15,55,55,53,40,4,50,37,59,14,7,29,15,124,76,47,60,5,50,154,72,15,25
0,94,79,88,19,8,25,162,45,51,35,5,42,109,35,40,22,48,41,63,85,6,11,320,121,31,8,9,76,61,31,39,19
0,38,33,91,30,24,86,102,37,40,11,54,27,104,25,5,31,81,47,76,22,4,29,301,71,37,13,16,39,19,142,60,44
0,18,38,38,56,54,126,173,13,58,25,23,32,75,23,23,7,0,51,72,8,62,81,144,299,25,16,11,59,46,126,121,15
0,5,42,41,53,50,65,180,47,13,13,60,26,106,51,30,4,73,27,28,56,54,21,231,228,46,33,27,1,117,75,185,4
0,39,11,81,21,55,158,127,0,20,35,31,25,42,22,49,29,6,26,2,21,13,52,345,95,4,5,11,87,151,131,154,22
0,36,32,84,37,28,60,102,46,55,29,45,44,98,49,43,8,41,37,10,17,76,89,185,351,33,36,8,116,161,140,204,20
0,52,24,83,44,29,115,111,24,18,32,21,55,35,8,10,6,83,39,30,14,73,32,165,381,21,52,41,75,180,72,52,57
0,48,42,41,53,31,50,74,16,34,10,52,40,72,34,6,34,4,38,58,25,66,20,243,7,13,14,57,60,184,50,208,27
0,82,70,102,13,49,102,87,9,49,36,43,32,63,40,29,52,31,59,73,37,52,16,248,352,3,14,7,35,154,68,131,19
0,48,31,102,46,29,97,11,7,5,23,12,24,43,7,52,55,33,9,19,12,21,51,417,382,10,55,51,89,42,112,172,31
0,9,71,43,33,56,186,80,3,4,23,22,40,116,51,26,4,50,78,49,57,34,88,224,266,22,25,1,53,44,34,149,38
0,37,69,89,41,0,64,115,48,13,3,3,30,11,46,44,58,43,45,62,68,41,28,75,40,60,39,34,32,39,100,161,59
0,88,88,89,55,12,174,175,4,23,39,7,59,30,33,6,45,9,52,8,77,59,55,133,210,53,43,37,108,160,74,41,51
0,92,72,85,19,6,80,83,48,19,20,28,50,92,9,49,54,57,89,49,14,23,76,340,415,10,23,7,37,163,129,85,55
0,35,23,88,59,40,93,92,25,27,2,38,31,86,14,31,35,5,53,42,63,45,19,267,345,55,59,30,46,171,148,135,17
0,4,30,71,48,19,125,169,60,31,38,10,36,14,35,49,36,9,76,31,81,48,57,213,313,44,56,48,37,154,13,155,11
0,54,79,92,35,48,183,188,17,29,24,41,44,23,4,57,13,71,15,58,25,28,41,373,119,34,11,26,64,69,26,168,29
0,35,32,76,4,41,137,91,51,59,20,34,18,69,39,27,32,77,85,45,56,20,52,290,144,47,16,23,107,23,92,101,23
0,61,6,52,31,36,79,111,54,60,23,27,29,95,50,19,44,56,14,88,86,23,32,224,368,44,7,18,10,60,133,83,12
0,83,12,106,18,3,174,22,5,35,37,50,58,25,56,2,39,52,15,89,10,17,20,30,378,11,21,19,120,39,99,141,1
0,80,1,86,1,21,53,36,5,36,34,40,0,7,32,37,31,2,52,53,70,87,52,58,1,46,60,10,68,130,29,0,55
0,66,81,43,26,30,125,87,42,13,11,12,50,90,32,19,7,43,47,85,78,24,25,168,234,26,17,10,100,163,29,165,11
0,48,52,50,26,3,114,105,2,43,24,34,8,94,1,13,28,8,33,57,38,32,66,383,127,27,24,10,116,150,134,15,23
0,90,2,77,19,9,117,83,52,59,16,57,59,77,24,50,22,50,63,58,15,57,45,299,116,23,58,41,82,47,147,49,55
0,46,69,63,33,0,145,145,21,45,33,29,25,33,30,55,12,4,12,54,72,8,58,32,140,11,28,18,106,152,94,206,47
0,40,86,33,55,55,191,166,2,0,42,11,40,58,25,6,29,45,74,7,69,71,58,165,289,17,4,59,58,92,72,162,17
0,28,71,23,37,47,108,63,60,9,29,37,58,83,6,8,56,42,34,37,35,80,8,119,274,32,53,18,0,71,71,105,19
0,19,27,79,5,3,41,91,24,54,10,18,18,74,50,12,23,26,88,79,27,43,41,344,143,33,39,51,95,128,72,8,40
0,69,23,48,16,59,155,140,47,8,13,5,36,54,35,5,58,89,63,11,73,49,41,42,406,22,21,30,80,140,82,58,27
0,24,65,72,1,25,145,164,19,13,18,58,16,101,7,50,25,1,82,36,46,3,67,9,247,41,30,55,105,75,98,55,31
0,27,40,23,36,10,171,70,11,4,22,56,5,96,32,29,49,14,35,65,2,27,81,171,396,2,26,24,106,28,54,155,58
0,87,0,14,50,43,197,125,14,1,19,52,19,60,14,25,21,88,53,33,14,64,59,413,133,18,34,13,80,182,114,167,8
0,57,18,4,45,28,181,134,40,56,2,5,20,21,53,25,5,90,41,34,17,38,90,350,102,58,33,25,22,116,45,100,44
0,73,15,60,55,27,25,177,22,30,37,25,2,45,56,17,39,62,82,39,37,9,61,181,103,15,3,36,34,17,91,194,26
0,5,28,117,20,55,120,187,55,38,20,8,18,83,23,8,34,29,37,48,49,86,13,82,284,0,38,22,92,135,10,140,35
0,53,87,38,11,47,18,156,56,46,44,40,8,102,58,53,28,12,61,75,41,53,83,413,106,0,27,33,29,184,2,80,14
0,66,23,111,4,37,66,80,45,57,30,15,35,78,7,29,5,27,62,77,65,73,46,340,63,11,44,17,37,116,27,25,16
0,7,47,73,3,58,57,156,20,11,39,37,60,91,11,13,49,28,40,20,82,33,9,179,234,5,0,59,48,103,124,180,36
0,54,11,15,31,60,194,6,41,15,13,25,36,6,57,39,11,25,26,66,27,13,72,98,269,36,55,57,103,33,41,199,57
0,36,12,38,2,29,52,26,42,15,3,35,58,22,27,16,29,19,51,34,15,9,39,60,118,31,51,44,55,35,65,143,54
0,52,19,5,6,57,55,116,3,19,19,27,33,58,25,37,47,62,61,27,86,25,13,96,350,38,2,14,3,105,19,22,42
0,61,79,27,57,45,29,68,6,18,30,49,16,41,49,5,7,27,71,87,85,41,74,31,33,7,49,25,73,94,92,157,8
0,86,52,25,31,1,27,181,60,54,0,3,2,78,48,50,31,29,69,76,67,50,27,281,364,10,20,10,29,86,68,138,13
0,68,82,7,49,27,191,191,46,4,44,2,3,114,39,30,15,63,49,20,25,46,61,76,225,10,4,16,42,116,50,64,8
0,21,50,52,45,7,75,54,0,43,19,58,10,24,27,51,32,9,82,79,63,17,60,240,40,38,17,50,113,137,47,204,1
0,84,76,66,46,46,2,9,41,51,15,15,5,100,33,23,24,59,44,28,82,15,2,264,104,57,38,56,1,70,80,128,50
0,54,29,72,56,28,40,11,38,38,2,57,57,105,30,58,17,2,72,66,54,84,77,208,370,25,13,58,58,181,73,124,51
0,18,1,81,22,16,103,192,40,17,21,21,13,82,46,49,1,3,66,6,3,19,24,106,7,18,7,22,38,84,74,17,38
0,7,54,88,16,54,158,24,42,25,3,5,12,90,13,28,36,75,62,3,26,87,90,41,387,13,32,30,80,48,14,192,47
0,76,71,55,21,49,81,43,48,36,45,33,56,71,57,58,22,58,52,13,63,73,9,179,406,45,55,50,97,88,82,91,51
0,73,9,99,53,21,38,101,18,6,19,55,53,68,3,44,22,43,62,60,76,86,72,369,206,5,27,55,4,143,101,113,5
0,52,56,78,34,46,127,148,35,58,11,49,21,15,56,17,47,61,7,87,48,72,3,1,58,55,48,33,52,185,96,53,56
0,66,7,86,26,15,69,28,20,6,34,45,51,48,14,15,20,81,35,52,49,48,48,230,165,25,7,9,34,22,1,27,57
0,56,27,24,18,18,93,152,25,4,3,16,29,81,0,29,58,69,65,39,25,85,49,213,90,10,9,36,108,140,121,73,60
0,86,81,116,25,58,134,71,39,1,26,5,33,74,15,7,7,46,14,73,36,66,61,350,16,3,39,23,85,115,109,66,10
0,8,5,114,17,60,146,199,39,39,10,22,9,112,37,0,55,51,74,87,12,22,6,102,317,5,18,3,109,132,28,25,53
0,85,19,88,23,50,94,96,8,37,30,32,6,92,52,25,28,47,7,46,64,16,10,292,41,33,6,47,11,74,99,23,13
0,37,7,5,11,51,197,197,30,58,1,32,53,49,47,42,51,74,70,87,47,82,69,337,281,3,37,30,17,180,15,189,60
0,92,58,74,34,29,192,2,43,16,25,35,59,41,53,13,56,82,64,12,12,89,84,419,331,8,44,51,18,158,25,202,56
0,90,43,55,14,33,102,62,31,49,27,10,8,101,24,13,19,42,80,53,34,10,55,261,23,27,13,28,64,42,113,86,19
0,78,77,38,19,53,97,152,44,29,33,19,3,66,26,48,25,62,72,17,3,83,47,269,247,7,9,51,114,84,105,84,33
0,9,77,78,27,37,147,134,7,31,9,38,5,23,15,36,50,60,71,48,81,18,71,76,110,40,18,34,60,16,132,63,35
0,4,72,14,7,28,107,35,48,16,4,7,46,57,32,12,57,57,17,52,76,68,79,1,289,19,13,14,28,27,119,68,7
0,73,46,108,49,7,4,117,51,34,40,50,50,33,54,13,23,25,77,14,18,34,21,69,261,60,57,20,64,192,89,134,42
0,79,74,6,30,59,122,39,30,58,44,23,41,118,39,7,11,48,42,87,18,33,36,129,59,51,41,11,78,0,16,28,55
0,21,89,57,49,6,53,86,41,36,8,25,3,96,8,11,24,11,47,43,10,10,61,111,148,18,26,7,48,170,33,14,40
0,24,30,86,53,24,147,29,55,20,38,25,48,34,6,34,39,56,18,5,78,2,20,162,44,27,50,16,67,191,104,28,38
0,58,38,27,40,58,109,99,27,11,15,37,26,80,33,58,41,41,24,15,61,88,43,59,124,34,44,34,43,95,67,93,40
0,50,90,56,42,12,109,35,57,54,32,21,6,62,56,3,33,39,22,45,89,68,81,213,290,5,36,52,45,159,101,97,5
0,62,36,78,32,25,17,104,18,1,5,40,26,18,43,37,10,3,20,1,57,2,46,257,138,35,26,37,112,120,7,169,23
0,54,75,88,13,45,6,29,29,5,36,17,12,14,43,9,54,1,39,1,9,87,17,23,221,18,15,39,50,129,133,13,59
0,41,57,107,7,31,40,200,49,55,13,41,10,106,17,20,15,88,20,55,2,73,68,391,15,19,7,10,33,59,105,39,31
0,35,41,59,14,50,60,180,10,43,13,59,13,97,2,54,57,50,6,83,42,0,5,397,64,56,30,22,100,93,7,97,45
0,7,71,48,16,39,2,84,31,15,27,54,11,17,2,8,31,31,32,41,35,56,58,121,5,21,55,21,60,92,7,110,8
0,15,1,0,45,21,194,112,41,36,34,46,14,9,22,21,28,26,90,5,66,86,31,378,28,22,59,47,28,49,78,11,42
0,99,9,39,37,22,181,17,6,29,3,15,24,111,10,54,56,73,14,62,84,47,44,410,396,19,16,46,94,113,120,178,15
0,1,41,116,28,53,123,98,34,50,6,13,9,96,25,19,44,81,10,23,77,85,10,307,389,57,34,46,69,102,34,68,54
0,3,66,77,10,15,106,29,29,9,13,49,24,17,27,32,32,82,59,25,25,82,87,200,249,60,54,52,42,66,104,66,0
0,47,7,64,27,33,77,33,42,26,37,59,39,1,52,9,24,14,32,34,60,52,45,95,101,47,14,12,16,72,33,194,20
0,91,90,45,56,15,100,24,14,27,10,26,43,58,32,14,39,83,34,10,49,49,69,68,230,31,40,45,101,27,13,28,60
0,72,16,81,27,3,174,86,18,5,1,55,36,27,46,19,22,37,66,11,48,8,74,300,241,19,24,0,9,75,0,74,31
0,48,81,119,28,15,105,167,4,12,6,57,34,9,11,16,44,5,14,26,68,90,55,118,207,3,59,50,36,192,35,83,45
0,40,74,7,21,20,20,137,6,38,25,4,25,18,31,20,39,67,88,69,61,0,2,246,241,56,54,44,90,128,65,153,10
0,27,55,101,8,11,148,108,15,1,1,40,8,18,5,38,55,17,18,73,69,56,59,168,26,8,12,37,99,135,17,185,2
0,78,89,114,51,35,79,60,59,25,26,45,39,104,5,6,46,86,3,58,3,46,48,218,260,10,14,9,23,66,95,85,13
0,59,78,39,14,49,200,103,21,16,18,13,26,42,43,7,29,72,5,3,7,62,30,236,393,46,29,26,27,103,45,208,10
0,34,73,98,49,16,105,156,47,53,18,24,14,42,33,35,22,13,66,70,59,67,16,162,112,31,14,10,42,64,106,210,21
0,3,78,72,21,34,64,42,53,44,9,6,44,54,39,52,45,33,77,7,46,33,32,302,322,9,9,17,92,187,19,7,31
0,30,86,93,9,8,200,159,14,14,36,25,3,83,31,58,15,42,48,62,36,72,83,122,85,59,34,16,18,6,45,120,18
0,23,80,98,55,21,153,106,30,38,26,39,53,17,10,38,30,42,1,56,41,90,43,409,148,20,52,20,88,124,76,7,11
0,8,17,28,44,57,141,194,23,48,35,15,47,29,30,32,9,22,58,76,43,38,3,15,96,48,49,28,16,102,111,93,59
0,77,4,43,43,13,129,126,18,38,9,40,36,27,25,15,29,76,66,56,47,87,80,79,201,56,52,33,81,177,78,173,42
0,9,44,76,28,1,57,5,3,2,14,49,36,8,49,32,28,41,13,57,9,14,90,286,11,1,43,45,12,38,136,152,58
0,29,62,5,56,21,83,176,55,19,45,46,45,90,39,32,58,25,77,82,13,51,23,224,97,34,25,56,22,26,104,8,14
0,28,15,20,21,60,55,168,41,27,40,46,44,48,50,12,8,23,42,39,58,42,79,398,350,59,40,23,71,117,70,64,48
0,32,87,67,16,6,129,84,34,9,28,20,29,40,10,35,56,23,40,61,37,81,40,109,108,29,7,53,92,188,49,86,34
0,25,7,67,7,2,112,198,20,19,32,28,34,88,16,46,15,53,46,67,43,13,80,317,370,23,25,10,82,147,25,154,29
0,20,57,106,16,32,50,200,24,40,34,44,10,86,28,11,28,23,63,24,5,68,32,243,419,34,2,9,32,198,87,121,52
0,48,34,119,32,18,5,39,48,43,22,7,2,19,33,49,44,16,9,1,71,56,56,396,177,43,26,11,52,73,131,178,24
0,29,14,87,29,16,179,42,5,44,21,41,43,50,53,29,27,88,38,37,82,34,78,364,28,14,31,9,86,135,45,176,22
0,70,67,76,34,41,116,144,9,5,1,34,13,89,6,20,4,23,49,52,30,61,77,10,21,6,36,56,58,59,59,99,29
0,61,50,23,51,37,30,170,57,20,22,37,5,86,4,30,7,12,14,13,4,86,43,279,32,22,28,18,105,35,69,178,56
0,89,56,13,15,37,8,101,35,53,2,16,57,106,29,52,0,68,55,56,51,8,39,54,307,22,45,3,96,13,125,156,15
0,75,48,18,39,42,13,145,26,41,9,20,23,84,13,15,8,14,17,4,59,32,54,31,366,58,28,28,53,197,6,181,47
0,63,72,59,14,60,112,176,44,7,34,50,3,85,14,23,26,86,54,86,48,42,37,251,209,44,23,52,24,27,149,68,3
0,86,52,118,52,32,47,27,29,4,23,2,24,64,45,11,51,19,74,57,90,31,32,158,232,10,20,10,96,107,10,104,39
0,38,87,63,32,22,173,169,38,4,1,40,22,77,9,25,3,81,54,22,43,48,38,403,284,41,43,4,95,159,21,70,36
0,90,82,89,28,55,83,112,22,50,37,17,17,95,35,36,59,30,23,34,10,72,22,20,220,42,12,18,42,65,42,86,51
0,72,20,37,53,5,23,114,24,41,4,20,31,76,5,20,52,40,12,5,20,45,63,25,96,4,22,9,38,199,113,166,36
0,75,16,56,30,9,100,154,39,5,14,31,37,29,28,36,41,51,39,73,69,69,64,254,58,27,1,40,1,135,71,185,31
0,50,43,29,27,44,31,153,54,9,4,7,34,106,55,20,32,6,85,87,27,63,12,279,100,11,24,12,112,117,41,196,29
0,78,36,76,22,13,50,173,47,57,15,19,27,93,27,4,25,48,50,31,87,72,62,258,300,19,13,40,10,15,133,69,28
0,11,19,113,21,24,105,173,33,25,25,55,7,76,42,26,51,85,81,79,71,51,84,189,399,18,17,2,29,137,60,209,59
0,43,49,15,1,46,118,69,40,22,13,54,38,13,3,8,24,28,19,58,73,66,51,402,1,29,40,21,119,60,127,134,0
0,76,80,60,39,45,154,192,40,6,7,16,36,106,54,42,12,4,71,47,75,27,41,407,185,30,18,1,118,181,36,76,32
0,17,10,63,13,52,56,141,14,38,2,44,39,108,44,22,2,36,42,8,26,20,2,27,371,16,35,24,108,67,148,33,29
0,93,19,92,9,53,168,28,33,10,45,13,2,79,45,45,21,37,55,35,68,22,7,143,53,4,12,50,120,103,5,199,55
0,64,28,1,3,25,118,70,32,33,39,18,6,79,7,39,24,90,69,90,37,62,64,402,14,52,11,32,110,14,74,25,13
0,96,45,38,48,15,80,119,37,29,19,6,48,58,24,1,27,83,7,41,68,8,87,121,300,28,20,5,70,56,60,145,13
0,75,61,14,9,15,166,87,13,31,20,26,48,0,46,35,53,4,40,46,46,20,24,364,57,57,16,30,108,193,35,43,19
