bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,25,11,51,24,8,99,57,11,8,24,15,7,78,8,8,9,21,14,8,3,19,5,5,24,16,25,14,6,116,51,19,34
0,8,7,73,25,7,73,91,13,16,6,34,17,36,3,8,16,37,3,39,15,6,9,127,180,2,13,15,8,507,61,53,37
0,29,34,59,2,13,48,27,19,1,12,19,23,52,5,8,9,24,0,24,0,9,28,65,36,12,11,15,61,36,1,64,38
0,24,35,51,20,18,84,69,10,8,18,15,17,38,10,17,8,10,35,25,18,12,23,0,76,1,10,10,19,200,41,53,22
0,21,10,29,22,5,96,63,11,14,17,30,7,60,5,19,19,15,9,28,27,21,0,95,145,25,9,4,17,81,25,40,33
0,36,11,24,27,1,41,45,18,17,28,24,10,49,8,18,9,13,3,14,36,29,49,53,120,3,2,0,65,212,44,74,29
0,54,14,1,7,13,4,34,11,7,19,4,34,59,8,9,4,5,2,19,19,1,46,118,184,13,0,15,22,594,12,81,31
0,53,28,46,26,11,40,86,17,15,9,18,10,34,0,10,2,9,17,27,40,39,3,185,110,9,13,19,4,321,15,55,23
0,37,39,77,29,13,24,12,13,14,2,28,6,16,7,13,20,17,2,1,8,4,14,149,106,19,18,7,56,295,51,57,7
0,36,34,10,13,8,0,95,0,10,5,33,9,6,7,9,4,5,21,38,20,4,27,91,157,7,14,2,27,114,56,32,29
0,16,14,70,1,19,45,65,0,18,15,35,34,33,4,16,18,26,27,21,7,11,16,95,186,21,3,20,3,566,39,34,26
0,30,36,18,13,6,71,69,2,8,8,14,8,67,6,11,8,28,33,4,12,8,46,120,49,24,9,2,45,409,69,29,33
0,46,5,9,20,11,23,99,0,13,14,26,28,9,8,20,20,33,8,10,21,8,2,12,165,14,6,10,10,362,18,46,1
0,26,22,65,28,14,75,77,14,10,27,0,12,24,7,17,16,31,14,14,33,5,24,123,179,8,4,8,59,529,31,93,1
0,59,31,77,12,1,77,95,3,17,29,3,9,65,4,11,4,32,38,10,37,13,41,101,148,24,8,3,23,326,68,48,21
0,14,34,28,12,15,67,68,7,15,28,21,2,10,3,16,11,9,29,24,0,10,13,59,40,19,20,10,45,436,31,86,6
0,39,19,71,13,12,9,62,16,13,25,7,22,2,10,4,5,0,40,13,27,27,47,157,199,17,15,14,65,135,24,69,23
0,4,25,50,23,17,10,17,13,18,18,3,28,52,9,14,15,32,27,1,24,8,43,26,150,5,8,5,39,370,14,17,39
0,55,21,69,24,9,71,33,0,14,4,13,24,47,6,11,19,9,14,40,13,11,46,66,125,10,15,15,5,439,14,20,27
0,9,20,77,16,3,35,68,17,18,1,5,25,8,10,1,0,5,18,24,40,17,2,16,2,12,21,9,34,186,59,38,7
0,47,20,76,3,19,39,45,6,19,12,2,0,52,3,10,16,13,34,2,31,34,3,19,115,25,10,7,13,166,38,19,20
0,9,7,26,13,4,66,90,16,5,0,8,8,3,6,1,6,12,3,20,14,4,43,88,164,17,14,11,34,185,21,69,40
0,59,1,45,11,10,80,26,11,13,25,35,23,34,0,7,17,16,12,16,2,35,28,189,154,8,6,16,14,89,51,67,38
0,32,1,27,19,4,93,18,3,6,30,9,1,36,8,10,18,36,2,8,3,33,40,52,78,21,12,9,48,53,5,87,15
0,40,15,1,28,10,47,54,9,3,26,14,5,54,7,9,8,11,4,24,24,30,26,78,22,25,19,12,33,518,21,51,7
0,19,23,19,23,4,4,9,17,19,14,8,35,32,9,5,11,3,23,22,17,17,50,166,70,15,16,1,27,213,12,30,39
0,13,30,27,13,10,91,77,3,12,24,11,10,74,10,4,19,21,36,0,23,14,39,72,91,11,18,14,49,199,54,89,14
0,2,9,45,27,11,75,12,20,5,24,20,20,78,5,4,15,28,14,7,25,34,48,49,132,22,11,10,26,29,20,60,37
0,46,37,2,24,16,31,79,8,4,22,33,33,26,9,6,1,18,27,37,11,7,7,141,23,7,16,11,49,10,6,15,39
0,9,33,52,14,7,92,95,5,12,18,1,18,7,5,17,3,14,3,11,11,38,21,196,46,14,5,2,58,59,37,89,19
0,38,12,44,6,6,31,18,18,12,20,5,16,58,8,2,20,36,8,25,14,3,16,16,73,14,19,14,51,593,4,10,34
0,22,10,34,20,3,37,32,8,3,19,29,15,60,3,4,19,9,8,36,2,6,50,4,183,6,1,19,28,376,65,40,20
0,6,3,8,18,1,45,64,6,4,20,20,6,59,3,16,19,32,24,34,30,40,7,27,180,14,20,1,13,124,48,42,5
0,29,1,64,20,4,2,61,19,5,20,16,33,14,10,19,7,2,19,32,2,2,43,187,170,18,21,6,17,492,57,68,23
0,31,1,72,12,13,60,90,11,12,22,23,17,5,5,2,3,12,4,2,25,20,37,149,164,12,9,4,35,318,32,94,7
0,59,33,64,26,7,91,27,8,5,0,8,18,20,8,12,16,21,34,11,17,16,18,105,177,9,16,11,11,245,42,12,5
0,16,37,11,5,8,84,44,7,18,24,2,5,8,10,5,5,28,2,0,35,27,50,157,103,3,16,15,59,355,13,65,8
0,10,20,47,24,13,62,20,8,14,7,13,26,25,5,1,12,1,20,23,17,7,9,36,184,7,15,8,63,271,27,32,19
0,27,37,80,15,4,30,36,9,4,10,22,14,79,4,13,17,24,15,15,22,5,36,168,91,20,10,14,25,440,38,92,34
0,38,19,49,24,1,9,33,5,17,0,28,18,7,7,0,7,2,14,13,3,1,50,92,22,15,0,13,17,577,57,23,5
0,10,35,79,13,17,64,89,3,12,5,23,0,70,8,0,8,40,39,26,25,10,0,6,71,19,17,19,21,384,36,89,26
0,13,1,2,5,20,76,32,14,13,1,2,33,27,6,18,10,2,39,14,5,32,17,196,12,19,22,10,31,238,13,32,6
0,44,36,61,19,18,45,44,12,14,30,26,28,5,2,0,5,36,24,2,1,36,27,173,152,22,25,19,18,231,57,8,29
0,19,13,38,29,2,89,88,5,8,10,31,10,77,3,10,6,2,30,6,34,27,4,128,194,19,22,1,20,486,46,45,11
0,5,20,6,9,8,70,77,16,0,5,31,18,67,3,14,9,16,15,14,11,15,15,167,36,22,5,0,11,489,64,90,14
0,37,11,31,3,4,47,60,6,7,26,27,2,42,7,5,7,26,33,33,29,11,26,50,160,2,11,0,54,548,26,52,34
0,8,34,62,29,0,49,89,16,20,28,34,16,75,5,10,17,4,21,38,39,40,32,74,96,21,2,11,31,188,60,40,1
0,49,18,6,1,3,52,97,1,19,17,3,6,46,9,1,14,33,34,33,37,32,23,129,168,0,13,1,22,515,45,39,34
0,58,22,27,21,18,45,42,14,9,28,14,24,43,0,11,19,30,12,23,26,6,32,153,68,4,17,16,54,269,11,10,8
0,49,10,65,0,10,91,86,15,10,8,26,23,53,9,20,8,6,1,6,17,32,35,23,80,5,14,0,47,520,61,39,25
0,0,12,31,8,8,40,22,2,16,2,6,3,16,3,10,8,6,33,36,6,20,38,168,163,6,10,15,18,379,69,78,0
0,30,3,42,8,17,98,70,20,11,4,4,1,24,0,17,8,8,12,7,9,17,27,93,171,6,14,8,13,489,9,99,26
0,7,5,35,27,6,10,74,0,13,7,4,12,38,0,11,13,9,38,7,8,15,19,128,16,6,18,9,18,339,21,7,34
0,24,21,43,19,1,72,100,11,8,11,33,31,0,3,16,8,35,11,24,29,28,4,97,94,12,15,4,4,80,30,38,26
0,5,37,1,26,17,40,89,19,8,20,0,21,35,4,0,17,14,33,25,14,4,50,147,178,6,19,12,63,334,1,38,23
0,3,34,73,26,12,81,48,17,9,25,10,18,28,8,18,14,17,2,28,14,26,4,11,83,16,2,12,23,169,35,85,27
0,24,33,7,16,8,2,8,14,14,10,12,19,79,6,18,9,34,28,33,13,30,38,198,68,7,13,16,52,67,2,0,22
0,21,20,42,19,8,42,19,13,2,24,19,29,49,7,1,17,32,38,38,3,37,9,198,77,2,12,4,15,152,67,48,22
0,35,39,2,10,5,32,66,3,13,19,31,20,10,6,4,9,5,2,34,4,7,1,73,104,3,14,18,13,273,34,61,29
0,58,27,31,7,17,38,9,13,7,21,8,12,32,3,10,0,8,37,22,28,11,47,46,196,8,1,4,69,103,17,27,27
0,56,34,80,20,5,81,2,18,20,6,0,23,8,8,13,9,10,6,7,37,37,19,106,33,7,13,4,33,533,9,93,25
0,18,4,23,3,8,11,33,1,13,6,19,2,55,0,18,13,9,29,28,38,22,10,118,51,9,14,6,2,304,25,86,38
0,15,35,56,18,10,29,78,8,8,25,6,4,25,7,12,1,18,24,18,29,15,48,56,6,25,13,3,26,534,64,29,33
0,2,29,30,15,20,22,10,20,13,16,32,26,10,5,5,14,20,12,28,16,15,25,113,128,14,21,13,22,397,54,84,28
0,1,38,32,2,12,53,69,18,4,11,0,18,52,1,4,14,5,13,39,12,23,28,105,107,8,5,19,16,165,48,88,11
0,38,37,49,6,16,87,83,4,5,1,5,22,74,1,9,16,3,0,32,29,36,24,106,197,10,3,20,66,331,41,74,28
0,6,2,46,1,4,34,84,5,10,10,3,15,9,7,3,9,29,22,21,19,22,42,32,139,25,6,3,48,165,40,13,20
0,5,5,3,16,13,38,0,12,3,25,9,7,77,9,6,16,38,1,25,35,17,39,157,12,23,1,0,29,321,11,35,26
0,27,1,37,20,11,88,58,12,8,3,21,8,38,7,19,1,15,38,34,11,28,43,33,180,10,13,19,56,528,25,100,3
0,34,28,70,14,19,62,73,8,20,24,16,16,73,1,12,13,25,0,24,25,22,27,0,170,0,23,13,36,292,11,0,17
0,5,30,10,8,15,21,83,18,14,22,17,23,51,0,19,16,1,16,13,30,37,3,150,150,23,25,13,69,256,16,94,35
0,53,20,22,0,15,99,71,9,7,20,7,6,10,2,20,11,36,39,31,33,20,21,135,26,1,1,7,57,577,29,73,28
0,22,36,25,29,12,68,98,10,2,10,4,2,28,9,12,3,15,2,9,7,29,46,194,157,18,9,6,67,98,15,45,34
0,57,33,8,11,20,11,63,15,7,0,9,4,34,0,16,13,33,33,22,0,19,9,74,142,1,8,8,43,282,31,51,29
0,50,38,75,24,16,28,65,14,7,19,34,11,45,2,7,11,33,13,19,34,16,11,45,136,3,24,0,3,525,15,83,36
0,7,38,64,26,18,36,39,4,9,22,5,20,46,10,4,18,3,33,15,8,16,9,41,163,2,12,12,9,129,17,3,5
0,26,19,51,7,20,45,33,7,8,2,33,0,32,8,1,9,15,11,24,13,9,48,124,91,22,18,4,66,352,32,38,31
0,21,23,73,6,19,53,24,5,7,23,25,3,56,9,13,12,24,33,0,16,5,43,162,153,22,2,6,45,246,68,84,28
0,46,25,70,28,7,88,50,9,12,1,22,16,56,2,16,1,28,31,23,10,28,2,17,13,9,10,0,49,146,14,94,29
0,39,5,52,6,1,75,79,13,18,9,29,10,56,5,19,10,29,17,5,26,34,45,107,70,2,22,6,31,28,25,67,1
0,22,30,44,24,15,70,87,10,13,19,34,12,59,0,14,14,28,3,14,5,5,19,165,17,10,24,19,19,400,1,81,10
0,26,26,73,30,15,12,97,17,7,13,16,6,19,2,9,14,22,1,11,3,15,34,110,69,23,16,15,68,513,43,84,22
0,47,33,26,24,8,4,19,6,5,28,8,2,33,4,20,20,16,7,10,27,6,42,116,83,20,4,10,57,94,42,75,3
0,11,4,71,18,13,91,90,4,9,6,4,9,69,10,12,15,29,40,31,39,14,48,58,38,3,20,13,38,393,3,1,21
0,22,22,59,13,13,73,88,19,16,27,31,27,77,10,2,6,29,17,17,11,38,0,174,92,0,20,16,27,33,20,86,8
0,5,33,39,2,15,87,25,2,11,14,17,9,43,8,3,19,39,27,20,20,8,11,47,108,20,15,12,11,57,33,76,12
0,0,7,64,4,17,7,71,11,14,17,26,12,28,0,14,14,25,2,29,7,3,18,146,85,10,9,16,44,409,25,64,7
0,4,26,47,3,4,4,54,15,16,23,23,7,33,5,4,2,6,26,26,19,35,22,182,130,23,19,13,28,381,61,12,33
0,44,3,48,30,3,22,14,5,18,19,15,29,51,0,17,5,11,20,14,34,31,20,33,108,1,5,6,20,587,3,17,29
0,17,5,12,22,6,99,44,13,15,25,4,23,52,0,4,9,39,34,32,8,38,43,92,196,23,5,2,35,55,27,16,1
0,5,21,78,17,12,0,85,2,6,9,15,34,27,7,4,14,38,15,27,7,16,47,4,183,12,5,9,52,497,68,80,26
0,50,16,36,17,18,21,89,0,9,30,35,19,47,1,16,6,34,33,9,27,20,39,9,88,22,23,19,45,0,70,40,16
0,56,6,74,7,19,88,77,1,10,21,22,16,36,4,18,6,27,5,17,10,6,25,136,104,9,17,14,68,199,52,6,27
0,8,14,46,3,20,99,74,8,10,16,7,27,54,5,0,17,23,2,26,14,34,49,85,117,20,9,17,59,0,2,93,27
0,53,12,29,4,0,34,68,18,15,18,24,11,9,9,12,13,4,16,17,24,11,14,6,109,4,13,12,69,272,67,91,9
0,25,12,64,23,13,86,15,16,12,20,10,4,26,0,15,8,36,2,8,15,19,42,156,176,5,21,19,38,585,21,95,3
0,7,26,13,20,8,0,18,13,2,27,5,17,43,10,2,6,34,23,15,4,39,23,2,89,20,9,3,59,575,11,77,4
0,13,1,24,11,9,12,11,0,0,13,16,13,18,1,15,4,7,14,19,37,20,27,156,180,5,3,1,37,137,67,34,20
0,55,20,63,14,20,1,42,12,15,9,23,7,53,0,2,5,10,2,37,28,29,42,157,111,21,7,13,42,403,26,58,38
0,31,35,56,18,16,86,64,14,9,29,35,23,46,4,20,9,5,32,25,39,32,5,150,167,17,8,1,22,58,40,57,2
0,49,38,28,1,5,73,55,6,15,6,3,6,40,10,4,6,18,18,29,11,2,14,76,166,4,1,0,53,586,53,24,26
0,50,31,14,2,6,21,87,19,19,17,29,10,15,4,15,8,31,0,3,36,16,30,115,32,21,25,6,25,32,38,98,0
0,47,5,72,3,5,63,64,0,6,26,6,11,13,2,14,20,13,16,15,27,7,6,104,193,23,9,16,70,556,63,95,26
0,5,26,23,18,5,15,42,18,15,14,24,28,72,6,8,18,12,36,29,11,31,9,98,125,16,21,11,66,542,16,16,29
0,20,28,27,15,1,43,84,0,18,28,35,32,36,6,15,0,4,36,2,25,3,33,81,131,0,2,15,10,225,22,43,26
0,38,1,9,7,19,98,70,19,15,23,0,13,2,0,20,10,11,12,14,20,14,34,133,139,12,2,1,31,110,5,61,33
0,34,29,26,20,1,36,41,10,18,7,33,18,40,9,16,20,19,28,28,26,30,34,56,190,18,0,10,53,574,39,74,21
0,15,10,2,12,18,97,45,5,4,9,23,5,45,0,4,2,30,40,20,11,2,27,54,124,24,17,10,66,462,67,82,6
0,58,39,34,16,10,97,13,3,15,11,23,32,73,4,20,15,32,40,35,26,33,0,52,10,8,12,16,31,433,58,22,7
0,48,40,71,25,11,31,17,4,12,16,3,16,71,8,19,17,34,4,1,14,1,10,65,179,5,16,10,18,410,32,60,37
0,21,8,58,11,20,94,16,16,17,19,7,5,35,10,1,4,22,12,20,8,29,8,51,67,5,21,0,66,494,56,71,35
0,18,11,13,27,12,52,60,12,3,10,14,33,28,4,14,17,16,10,11,39,5,49,35,165,25,17,20,62,421,23,14,3
0,38,7,69,10,2,36,40,8,3,20,2,20,46,5,19,1,4,8,13,33,39,20,32,7,24,10,5,9,417,32,66,18
0,23,15,1,8,8,25,18,12,7,22,4,19,73,0,14,3,7,13,39,1,39,49,197,7,10,8,7,6,48,29,40,40
0,20,35,34,15,17,47,20,13,1,11,32,21,52,1,2,15,35,14,30,30,11,15,54,86,22,0,10,42,404,5,85,0
0,20,13,65,2,0,57,24,11,6,26,13,3,43,0,13,9,14,1,22,17,40,18,106,35,23,25,10,8,293,67,44,8
0,32,17,30,3,2,37,76,15,10,15,35,8,71,4,4,12,19,23,26,0,14,2,138,195,14,18,4,56,280,31,60,20
0,47,4,50,21,4,64,41,18,13,6,14,12,9,6,10,2,32,29,3,24,25,28,61,162,25,1,2,7,14,43,56,1
0,43,40,3,17,19,100,24,9,1,5,4,1,42,2,5,4,35,23,3,26,14,24,58,30,3,16,16,2,278,31,31,11
0,42,33,65,28,20,66,16,4,6,29,14,4,46,2,11,7,14,12,4,17,12,24,100,136,12,9,19,38,350,40,57,17
0,13,37,32,1,10,22,50,15,0,8,24,31,68,10,18,20,10,14,36,35,7,11,187,16,9,9,14,54,142,48,51,26
0,26,34,57,18,10,75,30,7,0,20,25,23,32,6,4,5,20,31,0,37,32,7,181,40,7,3,13,24,10,43,91,38
0,9,26,24,29,13,92,16,12,6,2,22,35,44,9,10,13,14,27,3,39,10,19,198,11,4,22,16,7,507,51,93,3
0,12,7,68,16,18,41,46,0,0,0,7,17,3,3,13,6,36,9,27,17,3,16,83,192,6,8,13,3,114,35,22,22
0,40,30,68,16,15,100,26,19,19,1,14,31,7,3,1,7,37,23,16,32,29,9,154,21,16,16,12,33,351,31,34,12
0,31,15,3,13,8,19,33,19,0,15,33,20,32,4,17,10,30,11,5,3,36,10,4,184,2,6,5,8,317,36,100,19
0,57,13,39,19,17,83,10,11,10,13,5,9,36,5,15,20,31,22,1,10,0,24,22,185,2,9,11,59,362,57,8,26
0,19,3,43,4,10,46,6,0,13,24,21,27,41,6,12,18,19,22,5,16,21,41,72,122,5,13,7,13,341,62,1,9
0,35,16,23,4,1,37,68,6,1,17,12,27,21,5,5,8,16,34,37,9,39,30,141,132,18,0,12,37,65,28,7,26
0,55,9,42,11,10,88,45,10,5,18,11,16,37,2,20,20,4,29,15,21,15,25,28,161,1,16,7,15,421,29,75,37
0,24,6,26,11,14,59,44,10,5,27,9,1,60,9,1,20,26,30,19,17,34,7,0,42,3,17,16,4,311,3,96,14
0,49,36,46,20,19,27,6,19,13,8,32,9,45,8,15,12,0,25,24,22,10,8,30,96,13,24,15,5,384,13,2,20
0,48,40,57,22,10,93,21,14,2,17,34,28,14,10,5,14,39,30,5,8,6,28,30,47,4,9,5,40,60,65,75,4
0,42,17,71,10,7,82,40,17,9,24,20,34,64,4,7,9,37,33,19,13,9,18,165,195,0,15,19,34,189,25,21,14
0,3,25,77,17,17,71,81,7,13,3,35,21,64,7,2,10,27,27,15,7,40,21,47,145,14,16,16,70,382,32,8,34
0,8,7,45,0,6,90,66,7,7,12,28,23,6,3,5,0,10,2,9,38,12,28,143,47,12,4,2,18,193,39,82,40
0,53,4,48,2,15,78,100,6,2,18,22,21,31,0,2,9,8,32,35,9,16,38,5,191,10,13,19,55,363,28,52,33
0,4,32,65,22,13,88,96,6,10,27,16,34,65,7,7,20,36,26,17,4,11,32,127,199,2,18,13,45,216,59,49,40
0,6,4,56,30,5,52,83,15,16,3,31,15,6,7,0,16,40,19,25,25,37,50,17,85,10,18,13,55,437,30,35,20
0,60,29,42,28,8,68,94,3,12,8,31,27,38,0,18,6,28,27,20,5,2,45,123,33,22,20,16,38,358,58,37,10
0,38,2,70,0,0,87,76,15,15,19,21,32,2,2,12,1,20,0,9,4,13,20,190,44,13,22,7,10,427,20,22,1
0,43,22,64,17,15,43,42,19,8,0,13,1,49,10,16,9,34,1,40,17,35,0,58,108,13,19,13,27,438,54,93,24
0,12,37,5,22,6,92,11,19,6,15,14,11,17,9,1,20,21,17,28,34,0,46,200,124,13,10,11,13,105,33,47,12
0,37,11,23,8,19,18,80,4,16,5,4,27,21,10,6,5,1,29,15,29,12,49,7,106,3,2,1,51,445,24,60,7
0,10,16,60,16,6,33,75,6,3,1,27,22,8,3,2,7,3,0,5,39,24,41,141,145,13,8,9,13,145,29,47,34
0,46,2,26,12,9,76,13,8,7,16,20,16,39,6,12,11,5,37,38,39,10,50,56,101,7,13,16,24,281,0,85,33
0,48,36,15,9,17,37,3,17,18,9,1,16,39,1,1,0,25,29,16,28,33,0,137,21,9,5,12,32,421,51,54,26
0,29,19,5,14,6,45,56,17,7,2,29,10,43,9,4,3,23,33,16,31,7,14,158,7,20,10,14,57,40,45,80,32
0,6,25,18,20,8,31,11,6,20,30,21,3,33,2,18,6,25,12,19,31,32,29,129,59,21,9,19,39,231,7,45,13
0,37,40,38,20,19,52,14,15,15,1,32,12,31,8,19,5,10,0,18,10,25,36,171,99,6,25,18,27,484,22,69,9
0,32,9,77,23,0,96,65,1,13,30,22,33,41,0,13,9,17,26,8,3,8,42,42,175,21,18,0,43,557,14,55,0
0,0,21,28,7,6,92,12,4,14,20,2,24,8,3,3,15,18,17,10,39,7,4,155,185,7,13,10,0,545,62,84,8
0,46,37,0,30,8,26,57,8,16,22,17,14,21,7,12,5,33,25,7,19,21,14,60,134,20,23,19,27,13,46,84,35
0,50,20,5,12,14,95,93,16,4,14,13,30,59,2,6,12,17,16,26,28,23,6,33,139,22,25,11,23,569,28,83,13
0,44,25,31,26,3,61,21,4,19,12,1,23,78,9,12,19,34,38,16,0,5,1,140,3,3,13,18,10,205,18,39,35
0,39,34,27,22,8,71,6,8,1,13,16,25,19,2,2,13,15,35,28,33,40,3,136,72,24,19,17,15,520,13,64,12
0,7,1,73,15,6,25,98,15,12,25,20,1,64,7,16,10,28,9,25,36,8,35,108,185,9,3,5,40,357,12,30,38
0,6,29,22,11,5,28,68,2,11,26,14,30,71,9,9,12,0,0,1,34,31,2,177,106,16,2,14,47,564,40,55,31
0,54,25,24,19,15,89,36,1,13,6,22,16,35,6,10,10,2,0,39,20,0,35,193,157,14,8,15,52,374,14,12,7
0,27,3,58,18,1,61,35,12,19,9,32,31,23,2,14,11,13,1,37,11,16,6,55,186,17,2,9,45,319,58,51,40
0,38,0,61,9,15,45,96,1,17,15,0,1,26,7,19,19,17,24,40,10,13,16,49,128,18,14,16,4,142,28,6,3
0,50,26,43,30,16,54,11,10,12,9,34,20,47,8,17,18,25,40,30,11,0,39,27,189,8,13,17,18,549,17,84,22
0,29,19,38,27,9,28,12,4,0,12,4,32,18,9,14,11,33,7,22,5,15,15,85,145,1,11,7,16,369,18,65,29
0,1,37,33,2,6,55,10,4,17,22,9,9,62,2,16,18,21,22,5,18,17,12,118,132,24,10,16,46,275,17,8,31
0,32,10,80,23,10,45,60,10,12,2,11,6,15,3,12,15,12,27,16,2,4,5,55,124,9,0,15,28,238,2,76,28
0,35,5,71,6,5,83,21,4,18,28,27,9,36,6,10,17,13,40,0,14,18,0,88,166,22,3,14,22,326,59,82,11
0,11,40,10,20,15,41,52,14,16,29,23,12,54,7,19,14,24,16,20,19,17,8,89,132,5,22,11,25,600,59,87,35
0,55,27,37,8,10,42,26,12,15,28,20,16,66,3,9,4,40,21,7,40,3,29,24,182,19,21,10,42,494,5,48,28
0,26,30,5,4,16,77,18,1,18,4,28,12,76,8,6,0,1,29,37,9,5,16,48,129,17,6,4,15,516,24,81,28
0,37,1,25,23,14,59,95,8,14,28,25,0,11,4,2,17,19,7,13,10,17,41,122,145,18,24,14,22,235,26,14,0
0,53,7,9,10,10,97,59,8,4,27,21,22,29,4,19,15,31,27,25,18,29,38,100,188,24,6,15,20,69,7,67,37
0,16,7,21,24,14,91,95,12,20,14,26,33,45,1,4,11,31,23,22,1,19,30,110,172,23,24,5,14,488,15,22,20
0,20,4,25,6,6,2,12,14,6,15,29,35,43,1,9,3,17,24,29,36,25,7,152,111,6,5,11,40,234,69,74,1
0,0,12,34,29,14,92,97,18,2,26,22,33,24,5,18,2,30,30,40,19,8,48,49,79,17,19,16,22,241,45,97,26
0,9,40,66,22,7,30,13,6,9,10,24,35,72,9,12,4,27,1,0,6,23,38,16,136,3,18,10,13,461,34,14,13
0,27,21,65,6,5,15,32,15,4,8,26,26,71,2,19,7,28,4,10,25,31,31,111,121,8,20,8,33,155,17,38,39
0,12,6,26,22,14,77,57,13,11,24,25,4,12,0,1,13,7,2,5,33,38,36,162,124,16,22,6,25,74,7,28,17
0,20,38,40,10,5,67,26,20,14,23,15,4,62,7,3,19,38,31,13,28,20,13,5,116,2,1,2,58,323,24,24,35
0,42,23,44,29,1,42,84,7,16,1,26,1,50,8,0,7,4,17,14,39,9,34,34,157,10,20,8,40,189,63,92,29
0,25,20,21,14,5,50,15,20,11,22,25,23,71,8,3,2,15,33,22,18,39,31,142,181,15,1,9,49,13,16,69,0
0,35,5,39,2,9,49,8,1,12,12,29,20,52,3,5,16,31,28,40,18,6,17,175,59,19,19,1,33,100,60,0,23
0,59,13,40,15,20,89,98,17,6,22,20,27,28,0,9,6,4,11,35,39,6,37,62,192,3,7,12,11,360,56,41,30
0,48,28,30,7,20,7,71,10,1,7,29,5,55,7,3,7,9,22,29,20,16,12,55,11,18,20,2,66,54,41,0,40
0,34,6,48,26,16,91,10,9,20,7,33,19,24,9,3,7,11,27,38,18,33,33,166,113,11,18,17,19,159,34,69,11
0,60,4,75,8,9,0,9,7,13,9,29,8,34,9,13,0,29,22,22,36,9,38,25,64,20,16,13,17,443,46,30,19
0,5,16,27,24,8,81,74,11,1,4,29,25,55,7,13,13,9,30,5,0,33,13,175,107,7,0,14,18,135,1,100,26
0,53,1,36,15,7,40,65,16,13,13,31,14,41,6,8,7,30,22,27,40,22,32,8,2,25,12,9,50,235,57,14,5
0,12,7,36,4,0,31,36,15,11,8,1,0,50,7,3,17,34,32,32,10,11,47,175,69,12,20,5,4,96,67,71,20
0,48,40,79,18,6,100,42,19,2,10,33,5,37,0,14,9,34,13,14,26,11,45,194,29,6,22,14,68,279,29,34,11
0,9,21,13,2,12,40,68,7,8,30,22,17,61,6,5,2,12,16,13,4,13,7,151,174,8,0,7,7,88,41,3,18
0,26,9,13,22,2,75,0,18,15,12,18,34,39,2,19,1,5,28,27,16,26,13,14,23,12,15,5,50,454,19,92,16
0,52,39,42,6,18,62,50,4,12,9,26,33,80,9,0,1,14,28,28,19,18,16,106,32,15,4,17,68,582,2,84,4
0,28,29,57,20,10,11,89,12,10,26,25,7,50,7,8,12,37,23,37,8,1,12,125,127,10,9,1,45,542,57,84,27
0,23,14,47,8,13,5,40,3,18,8,8,3,16,10,2,19,19,6,26,40,38,20,166,42,16,3,13,8,154,4,88,40
0,1,36,48,15,18,29,71,1,12,11,21,5,58,2,0,10,8,9,29,40,27,42,109,168,6,6,15,37,221,17,91,33
0,18,11,71,17,9,84,89,3,6,13,9,7,58,2,10,10,22,14,19,2,36,2,16,67,16,24,19,9,202,29,94,24
0,3,22,24,22,3,54,58,17,8,30,11,8,29,0,8,4,5,23,18,6,0,17,115,134,0,1,18,21,284,63,71,10
0,45,37,71,9,11,42,95,4,1,21,32,10,1,8,1,2,28,22,26,35,9,26,64,183,8,7,13,63,260,16,14,30
0,28,1,53,16,7,68,80,15,8,23,22,23,78,7,18,3,23,11,32,32,11,31,158,105,4,22,19,28,311,39,5,37
0,19,2,66,16,4,65,24,10,13,27,7,16,56,0,15,9,28,33,4,35,11,23,66,195,9,7,15,15,206,49,52,4
0,44,34,0,30,0,1,73,17,9,29,27,9,11,9,8,9,14,37,39,30,39,7,188,24,3,2,20,33,264,39,23,9
0,45,37,69,28,16,67,85,14,8,2,35,12,4,4,16,16,29,28,20,23,39,29,145,86,3,5,8,39,397,55,58,32
0,18,10,17,30,9,68,54,0,3,23,30,33,78,1,8,17,0,40,20,36,15,26,29,17,5,9,3,62,134,35,91,0
0,59,39,57,29,17,94,79,5,2,6,18,32,40,3,20,14,22,1,20,26,3,25,142,19,20,24,2,7,24,60,0,4
0,57,22,12,2,9,27,74,2,11,13,5,3,27,0,16,10,30,37,33,36,12,28,65,137,20,9,5,0,28,59,52,11
0,53,15,61,12,17,53,86,5,4,21,15,27,55,5,10,4,22,23,21,5,4,36,27,167,6,24,19,30,327,12,81,23
0,51,2,25,9,6,92,84,6,7,3,2,7,13,6,4,12,25,28,10,3,33,35,106,67,13,3,6,70,24,15,69,0
0,46,27,17,24,12,39,6,10,1,6,34,1,22,8,11,5,20,15,35,38,25,39,42,155,17,19,18,29,9,32,26,14
0,60,28,1,30,14,11,43,14,19,24,5,1,45,4,13,18,2,4,19,36,23,41,124,64,4,4,0,53,292,22,88,15
0,12,4,70,15,20,48,23,19,5,13,16,25,68,1,17,15,38,0,36,10,39,6,77,68,13,7,20,8,487,56,6,16
